TID,breadcrumb,category_name,property_type,building_size,land_size,preferred_size,price,location_number,city,zip_code,bedroom_count,bathroom_count,parking_count
1351494,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,215.2,215.2,215.2,215.2,215.2,Gray,830,215.2,215.2,215.2
1351495,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,215.6,215.6,215.6,215.6,215.6,Nightcliff,810,215.6,215.6,215.6
1351496,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,215.6,215.6,215.6,215.6,215.6,Jingili,810,215.6,215.6,215.6
1351497,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,215.6,215.6,215.6,215.6,215.6,Stuart Park,820,215.6,215.6,215.6
1351498,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,215.6,215.6,215.6,215.6,215.6,Stuart Park,820,215.6,215.6,215.6
1351499,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,215.6,215.6,215.6,215.6,215.6,Coconut Grove,810,215.6,215.6,215.6
1351500,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,254.0,254.0,254.0,254.0,254.0,Gunn,832,254.0,254.0,254.0
1351501,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,356.0,356.0,356.0,356.0,356.0,Muirhead,810,356.0,356.0,356.0
1351502,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,195.622,195.622,195.622,195.622,195.622,Berrimah,828,195.622,195.622,195.622
1351503,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,195.622,195.622,195.622,195.622,195.622,Berrimah,828,195.622,195.622,195.622
1351504,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,195.622,195.622,195.622,195.622,195.622,Berrimah,828,195.622,195.622,195.622
1351505,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,195.622,195.622,195.622,195.622,195.622,Berrimah,828,195.622,195.622,195.622
1351506,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,195.622,195.622,195.622,195.622,195.622,Berrimah,828,195.622,195.622,195.622
1351507,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,240.0,240.0,240.0,240.0,240.0,Coconut Grove,810,240.0,240.0,240.0
1351508,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,Zuccoli,832,230.42200000000003,230.42200000000003,230.42200000000003
1351509,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,463.2,463.2,463.2,463.2,463.2,The Gardens,820,463.2,463.2,463.2
1351510,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,463.2,463.2,463.2,463.2,463.2,Darwin City,800,463.2,463.2,463.2
1351512,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,463.2,463.2,463.2,463.2,463.2,Bayview,820,463.2,463.2,463.2
1351513,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,310.0,310.0,310.0,310.0,310.0,Wagaman,810,310.0,310.0,310.0
1351514,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,1370.0,1370.0,1370.0,1370.0,1370.0,Leanyer,812,1370.0,1370.0,1370.0
1351515,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,396.4,396.4,396.4,396.4,396.4,Johnston,832,396.4,396.4,396.4
1351516,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,439.2,439.2,439.2,439.2,439.2,Anula,812,439.2,439.2,439.2
1351518,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,439.2,439.2,439.2,439.2,439.2,Karama,812,439.2,439.2,439.2
1351549,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,144.8,144.8,144.8,144.8,144.8,Durack,830,144.8,144.8,144.8
1351550,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Acreage,144.8,144.8,144.8,144.8,144.8,Humpty Doo,836,144.8,144.8,144.8
1351551,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,144.8,144.8,144.8,144.8,144.8,Nightcliff,810,144.8,144.8,144.8
1351584,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,134.6,134.6,134.6,134.6,134.6,Johnston,832,134.6,134.6,134.6
1351585,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,134.6,134.6,134.6,134.6,134.6,Darwin City,800,134.6,134.6,134.6
1351586,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,134.6,134.6,134.6,134.6,134.6,Ludmilla,820,134.6,134.6,134.6
1351587,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,134.6,134.6,134.6,134.6,134.6,Millner,810,134.6,134.6,134.6
1351588,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,134.6,134.6,134.6,134.6,134.6,Bakewell,832,134.6,134.6,134.6
1351589,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,167.0,167.0,167.0,167.0,167.0,Gray,830,167.0,167.0,167.0
1351590,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,137.6,137.6,137.6,137.6,137.6,Moulden,830,137.6,137.6,137.6
1351591,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,199.0,199.0,199.0,199.0,199.0,Brinkin,810,199.0,199.0,199.0
1351592,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,137.6,137.6,137.6,137.6,137.6,Driver,830,137.6,137.6,137.6
1351593,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,137.6,137.6,137.6,137.6,137.6,Woodroffe,830,137.6,137.6,137.6
1351594,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,137.6,137.6,137.6,137.6,137.6,Bakewell,832,137.6,137.6,137.6
1351595,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,130.6,130.6,130.6,130.6,130.6,Herbert,836,130.6,130.6,130.6
1351596,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,137.6,137.6,137.6,137.6,137.6,Lyons,810,137.6,137.6,137.6
1351597,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,137.6,137.6,137.6,137.6,137.6,Lyons,810,137.6,137.6,137.6
1351598,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,160.0,160.0,160.0,160.0,160.0,Bellamack,832,160.0,160.0,160.0
1351599,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,210.0,210.0,210.0,210.0,210.0,Rosebery,832,210.0,210.0,210.0
1351600,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,202.622,202.622,202.622,202.622,202.622,Berrimah,828,202.622,202.622,202.622
1351601,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,154.2,154.2,154.2,154.2,154.2,Brinkin,810,154.2,154.2,154.2
1351602,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,154.2,154.2,154.2,154.2,154.2,Darwin City,800,154.2,154.2,154.2
1351603,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,154.2,154.2,154.2,154.2,154.2,Alawa,810,154.2,154.2,154.2
1351604,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,151.8,151.8,151.8,151.8,151.8,Zuccoli,832,151.8,151.8,151.8
1351605,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,151.8,151.8,151.8,151.8,151.8,Gray,830,151.8,151.8,151.8
1351606,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,151.8,151.8,151.8,151.8,151.8,Johnston,832,151.8,151.8,151.8
1351607,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,202.622,202.622,202.622,202.622,202.622,Berry Springs,838,202.622,202.622,202.622
1351608,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,151.8,151.8,151.8,151.8,151.8,Moulden,830,151.8,151.8,151.8
1351609,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,144.0,144.0,144.0,144.0,144.0,Rapid Creek,810,144.0,144.0,144.0
1351610,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,144.0,144.0,144.0,144.0,144.0,Zuccoli,832,144.0,144.0,144.0
1351583,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,81.0,81.0,81.0,81.0,81.0,Darwin City,800,81.0,81.0,81.0
1351582,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,145.0,145.0,145.0,145.0,145.0,Humpty Doo,836,145.0,145.0,145.0
1351581,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,134.6,134.6,134.6,134.6,134.6,Howard Springs,835,134.6,134.6,134.6
1351580,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,134.6,134.6,134.6,134.6,134.6,Millner,810,134.6,134.6,134.6
1351553,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Acreage,144.8,144.8,144.8,144.8,144.8,Herbert,836,144.8,144.8,144.8
1351554,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,144.8,144.8,144.8,144.8,144.8,Malak,812,144.8,144.8,144.8
1351555,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,144.8,144.8,144.8,144.8,144.8,Rapid Creek,810,144.8,144.8,144.8
1351556,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,144.8,144.8,144.8,144.8,144.8,Darwin City,800,144.8,144.8,144.8
1351557,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Acreage,144.8,144.8,144.8,144.8,144.8,Herbert,836,144.8,144.8,144.8
1351558,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,144.8,144.8,144.8,144.8,144.8,Wulagi,812,144.8,144.8,144.8
1351559,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,144.8,144.8,144.8,144.8,144.8,Malak,812,144.8,144.8,144.8
1351560,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,134.0,134.0,134.0,134.0,134.0,Parap,820,134.0,134.0,134.0
1351561,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Villa,144.8,144.8,144.8,144.8,144.8,Bakewell,832,144.8,144.8,144.8
1351562,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,144.8,144.8,144.8,144.8,144.8,Larrakeyah,820,144.8,144.8,144.8
1351563,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,235.0,235.0,235.0,235.0,235.0,Darwin City,800,235.0,235.0,235.0
1351564,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,144.8,144.8,144.8,144.8,144.8,Darwin City,800,144.8,144.8,144.8
1351612,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Block Of Units,144.0,144.0,144.0,144.0,144.0,Farrar,830,144.0,144.0,144.0
1351565,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,144.8,144.8,144.8,144.8,144.8,Brinkin,810,144.8,144.8,144.8
1351567,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,144.8,144.8,144.8,144.8,144.8,Tiwi,810,144.8,144.8,144.8
1351568,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,144.8,144.8,144.8,144.8,144.8,Parap,820,144.8,144.8,144.8
1351569,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,153.0,153.0,153.0,153.0,153.0,Karama,812,153.0,153.0,153.0
1351570,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,153.2,153.2,153.2,153.2,153.2,Bayview,820,153.2,153.2,153.2
1351571,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,153.2,153.2,153.2,153.2,153.2,Zuccoli,832,153.2,153.2,153.2
1351572,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,166.0,166.0,166.0,166.0,166.0,Woolner,820,166.0,166.0,166.0
1351573,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,153.2,153.2,153.2,153.2,153.2,Gunn,832,153.2,153.2,153.2
1351574,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,155.4,155.4,155.4,155.4,155.4,Bakewell,832,155.4,155.4,155.4
1351575,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,155.4,155.4,155.4,155.4,155.4,Darwin City,800,155.4,155.4,155.4
1351576,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,141.8,141.8,141.8,141.8,141.8,Bayview,820,141.8,141.8,141.8
1351577,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,141.8,141.8,141.8,141.8,141.8,Bakewell,832,141.8,141.8,141.8
1351578,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,134.6,134.6,134.6,134.6,134.6,Millner,810,134.6,134.6,134.6
1351579,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,134.6,134.6,134.6,134.6,134.6,Rapid Creek,810,134.6,134.6,134.6
1351566,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,144.8,144.8,144.8,144.8,144.8,Leanyer,812,144.8,144.8,144.8
1351489,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,196.8,196.8,196.8,196.8,196.8,Gray,830,196.8,196.8,196.8
1351737,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,207.6,207.6,207.6,207.6,207.6,Driver,830,207.6,207.6,207.6
1351739,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,230.0,230.0,230.0,230.0,230.0,Virginia,834,230.0,230.0,230.0
1351896,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,86.0,86.0,86.0,86.0,86.0,The Gardens,820,86.0,86.0,86.0
1351897,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,250.0,250.0,250.0,250.0,250.0,Johnston,832,250.0,250.0,250.0
1351898,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,140.4,140.4,140.4,140.4,140.4,Muirhead,810,140.4,140.4,140.4
1351899,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,140.4,140.4,140.4,140.4,140.4,Durack,830,140.4,140.4,140.4
1351900,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,103.0,103.0,103.0,103.0,103.0,Rosebery,832,103.0,103.0,103.0
1351901,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,169.8,169.8,169.8,169.8,169.8,Karama,812,169.8,169.8,169.8
1351902,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,183.6,183.6,183.6,183.6,183.6,Stuart Park,820,183.6,183.6,183.6
1351903,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,183.6,183.6,183.6,183.6,183.6,Woodroffe,830,183.6,183.6,183.6
1351904,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,189.0,189.0,189.0,189.0,189.0,Parap,820,189.0,189.0,189.0
1351905,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,227.0,227.0,227.0,227.0,227.0,Johnston,832,227.0,227.0,227.0
1351906,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,171.2,171.2,171.2,171.2,171.2,Karama,812,171.2,171.2,171.2
1351907,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,149.0,149.0,149.0,149.0,149.0,Woodroffe,830,149.0,149.0,149.0
1351908,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,224.0,224.0,224.0,224.0,224.0,Farrar,830,224.0,224.0,224.0
1351909,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,169.2,169.2,169.2,169.2,169.2,Johnston,832,169.2,169.2,169.2
1351910,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,193.6,193.6,193.6,193.6,193.6,Gray,830,193.6,193.6,193.6
1351911,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,188.0,188.0,188.0,188.0,188.0,Bayview,820,188.0,188.0,188.0
1351912,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,167.6,167.6,167.6,167.6,167.6,Parap,820,167.6,167.6,167.6
1351913,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,93.0,93.0,93.0,93.0,93.0,Coconut Grove,810,93.0,93.0,93.0
1351914,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,215.0,215.0,215.0,215.0,215.0,Rosebery,832,215.0,215.0,215.0
1351915,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,193.0,193.0,193.0,193.0,193.0,Coconut Grove,810,193.0,193.0,193.0
1351916,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,66.0,66.0,66.0,66.0,66.0,Alawa,810,66.0,66.0,66.0
1351917,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,170.0,170.0,170.0,170.0,170.0,Nakara,810,170.0,170.0,170.0
1351918,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,163.0,163.0,163.0,163.0,163.0,Bellamack,832,163.0,163.0,163.0
1351919,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,163.0,163.0,163.0,163.0,163.0,Nakara,810,163.0,163.0,163.0
1351920,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,171.0,171.0,171.0,171.0,171.0,Zuccoli,832,171.0,171.0,171.0
1351921,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,163.0,163.0,163.0,163.0,163.0,Nightcliff,810,163.0,163.0,163.0
1351922,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,143.0,143.0,143.0,143.0,143.0,Darwin City,800,143.0,143.0,143.0
1351895,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,140.4,140.4,140.4,140.4,140.4,Berry Springs,838,140.4,140.4,140.4
1351923,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,163.0,163.0,163.0,163.0,163.0,Darwin City,800,163.0,163.0,163.0
1351894,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,157.0,157.0,157.0,157.0,157.0,Rosebery,832,157.0,157.0,157.0
1351892,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Block Of Units,157.0,157.0,157.0,157.0,157.0,Zuccoli,832,157.0,157.0,157.0
1351865,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,356.0,356.0,356.0,356.0,356.0,Muirhead,810,356.0,356.0,356.0
1351866,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,246.6,246.6,246.6,246.6,246.6,Driver,830,246.6,246.6,246.6
1351867,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,254.0,254.0,254.0,254.0,254.0,Bakewell,832,254.0,254.0,254.0
1351868,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,216.6,216.6,216.6,216.6,216.6,Ludmilla,820,216.6,216.6,216.6
1351869,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,216.6,216.6,216.6,216.6,216.6,Parap,820,216.6,216.6,216.6
1351870,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,311.0,311.0,311.0,311.0,311.0,Durack,830,311.0,311.0,311.0
1351871,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,160.0,160.0,160.0,160.0,160.0,Rosebery,832,160.0,160.0,160.0
1351872,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,190.0,190.0,190.0,190.0,190.0,Zuccoli,832,190.0,190.0,190.0
1351873,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,282.6,282.6,282.6,282.6,282.6,Zuccoli,832,282.6,282.6,282.6
1351874,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,282.6,282.6,282.6,282.6,282.6,Darwin City,800,282.6,282.6,282.6
1351875,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,66.0,66.0,66.0,66.0,66.0,Wagaman,810,66.0,66.0,66.0
1351876,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,815.0,815.0,815.0,815.0,815.0,Marlow Lagoon,830,815.0,815.0,815.0
1351877,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,182.0,182.0,182.0,182.0,182.0,Fannie Bay,820,182.0,182.0,182.0
1351878,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,197.0,197.0,197.0,197.0,197.0,Rosebery,832,197.0,197.0,197.0
1351879,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,268.0,268.0,268.0,268.0,268.0,Rosebery,832,268.0,268.0,268.0
1351880,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,268.0,268.0,268.0,268.0,268.0,Ludmilla,820,268.0,268.0,268.0
1351881,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,87.0,87.0,87.0,87.0,87.0,Bakewell,832,87.0,87.0,87.0
1351882,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,284.4,284.4,284.4,284.4,284.4,The Gardens,820,284.4,284.4,284.4
1351883,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,284.4,284.4,284.4,284.4,284.4,Farrar,830,284.4,284.4,284.4
1351884,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,1904.51,1904.51,1904.51,1904.51,1904.51,Gray,830,1904.51,1904.51,1904.51
1351885,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,140.2,140.2,140.2,140.2,140.2,Tiwi,810,140.2,140.2,140.2
1351886,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,140.2,140.2,140.2,140.2,140.2,Bellamack,832,140.2,140.2,140.2
1351887,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,272.0,272.0,272.0,272.0,272.0,Johnston,832,272.0,272.0,272.0
1351888,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,124.4,124.4,124.4,124.4,124.4,Coolalinga,839,124.4,124.4,124.4
1351889,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,124.4,124.4,124.4,124.4,124.4,Bellamack,832,124.4,124.4,124.4
1351890,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,157.0,157.0,157.0,157.0,157.0,Moulden,830,157.0,157.0,157.0
1351891,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,157.0,157.0,157.0,157.0,157.0,Gunn,832,157.0,157.0,157.0
1351893,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,80.0,80.0,80.0,80.0,80.0,Darwin City,800,80.0,80.0,80.0
1351924,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,143.0,143.0,143.0,143.0,143.0,Bakewell,832,143.0,143.0,143.0
1351925,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,163.0,163.0,163.0,163.0,163.0,Bakewell,832,163.0,163.0,163.0
1351926,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,143.0,143.0,143.0,143.0,143.0,Alawa,810,143.0,143.0,143.0
1351959,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,Gunn,832,210.85999999999999,210.85999999999999,210.85999999999999
1351960,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,Leanyer,812,210.85999999999999,210.85999999999999,210.85999999999999
1351961,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,Woodroffe,830,210.85999999999999,210.85999999999999,210.85999999999999
1351962,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,288.0,288.0,288.0,288.0,288.0,Howard Springs,835,288.0,288.0,288.0
1351963,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,Parap,820,210.85999999999999,210.85999999999999,210.85999999999999
1351964,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,208.0,208.0,208.0,208.0,208.0,Bellamack,832,208.0,208.0,208.0
1351965,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,200.0,200.0,200.0,200.0,200.0,Darwin City,800,200.0,200.0,200.0
1351966,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,156.66,156.66,156.66,156.66,156.66,Bayview,820,156.66,156.66,156.66
1351967,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,91.3,91.3,91.3,91.3,91.3,Bellamack,832,91.3,91.3,91.3
1351968,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,149.66,149.66,149.66,149.66,149.66,Darwin City,800,149.66,149.66,149.66
